"Gebiet","Sachmerkmal","2011","2013","2015","2017","2019","2021"
Großzschocher,Ohne Berufsabschluss,"4,66428709059233","1,83842289121031","2,9351034181781","3,44409503435713","8,07208939954337","7,46623582896281"
Knautkleeberg-Knauthain,Ohne Berufsabschluss,"8,6852552750807","2,66890107984386","3,996685330822","5,04525520402537","4,50809187975039","2,43141111707918"
Hartmannsdorf-Knautnaundorf,Ohne Berufsabschluss,"5,05992980808553","3,20601701933812","4,54505548696088","4,30692557080775","5,34852933179944","4,24567816043143"
Schönau,Ohne Berufsabschluss,"9,94621458661585","10,3218079574097","3,85689921569078","3,29148270427011","4,41392759396115","8,38377991746876"
Grünau-Ost,Ohne Berufsabschluss,"4,43094410475073","7,35265404345335","6,85310157462705","3,8666979950548","10,3025887261148","5,08005575698761"
Grünau-Mitte,Ohne Berufsabschluss,"5,98983829212266","11,1343494682556","11,6746036896368","3,70158038803431","8,09536150808848","18,5338978625567"
Grünau-Siedlung,Ohne Berufsabschluss,"2,06800113513883","4,94428944853444","0","0","0","2,57870134746978"
Lausen-Grünau,Ohne Berufsabschluss,"3,33483330657067","2,99765381258427","6,88654383253752","0,978172385672024","2,16309073112968","8,0458418698451"
Grünau-Nord,Ohne Berufsabschluss,"8,183868954583","5,46839665273018","9,34851489922734","2,67799732507553","18,7607619761936","19,5498258951676"
Miltitz,Ohne Berufsabschluss,"7,39752514212064","7,59602268806677","10,0115719680002","4,33499165841138","5,14297338491737","5,30030950759409"
Lindenau,Ohne Berufsabschluss,"12,100836177918","18,185206517416","13,1561021646695","13,4192321049756","11,7741036508797","12,3291442054809"
Altlindenau,Ohne Berufsabschluss,"8,04674377471336","16,2576225711492","8,63868995788389","13,3575373394089","7,7253084865415","15,916861872625"
Neulindenau,Ohne Berufsabschluss,"7,67083824035093","15,9627748397522","4,44205907816579","5,39041831594666","2,45473766773934","11,4567932884083"
Leutzsch,Ohne Berufsabschluss,"5,32353467508689","8,35352192863433","5,02897382237517","11,2307326235358","11,109784362299","5,70636848060148"
Böhlitz-Ehrenberg,Ohne Berufsabschluss,"3,09707803839147","6,12134421698157","3,4902040696978","5,56175329551522","7,39363174754843","5,10626836381375"
Burghausen-Rückmarsdorf,Ohne Berufsabschluss,"2,90084523337265","6,48663340344006","2,12558752468343","1,58511972567239","3,4045650623208","1,27964344284658"
Möckern,Ohne Berufsabschluss,"10,0765105904129","6,14795045629817","3,17262208042757","7,27489636235188","7,21189292475582","12,6649765096514"
Wahren,Ohne Berufsabschluss,"6,3508606695273","3,57344023520498","1,18187305772591","8,63630643850935","10,8408472882451","6,59306678032853"
Lützschena-Stahmeln,Ohne Berufsabschluss,"3,01859038643753","3,8667934905785","3,19240809869549","6,45119094081809","10,1878339292541","8,1393899133491"
Lindenthal,Ohne Berufsabschluss,"6,93661935479619","14,2702764175283","1,08721679911719","5,2953872477904","12,9166256255532","7,19225251205074"
Gohlis-Süd,Ohne Berufsabschluss,"9,13899710368601","12,229043780861","2,05856097959947","7,48517082084164","6,19736442029937","8,96339153713755"
Gohlis-Mitte,Ohne Berufsabschluss,"2,81883193760622","4,53909826868769","2,52507598485772","3,7624888831258","7,08357833770914","1,1712809457545"
Gohlis-Nord,Ohne Berufsabschluss,"5,33612371954281","11,489002645629","7,8292111068254","9,3949953793587","3,74174035672568","6,59714158310683"
Eutritzsch,Ohne Berufsabschluss,"8,91839320864055","8,54967041221548","8,93488089527999","2,78415144064414","8,0215105417814","9,62826901079798"
Seehausen,Ohne Berufsabschluss,"2,59184684775244","3,79482107080636","8,92724356446055","3,89074460617532","9,88206921684114","3,4981072644697"
Wiederitzsch,Ohne Berufsabschluss,"8,7719437850298","6,53194987427497","1,49662548951019","2,26586132741027","5,51960450191138","6,67308707568235"
Mitte,Ohne Berufsabschluss,"8,17936079537757","12,1170517145777","16,3089392471257","21,4869973610361","23,1350232146175","22,5542535713032"
Nordost,Ohne Berufsabschluss,"8,06847873108077","6,13473781606601","11,1143569604701","11,7806564950915","16,7716857633703","13,2242323248369"
Ost,Ohne Berufsabschluss,"8,72262974663671","9,26997449892002","19,423951305934","17,6091695427708","23,9455280990388","22,317123605177"
Südost,Ohne Berufsabschluss,"10,1970504658124","9,64626241047478","14,0806386969018","19,6019847059392","19,4508397680309","16,3473505669571"
Süd,Ohne Berufsabschluss,"9,51854787497752","10,5596977458614","12,453935490375","16,9444511414779","12,2923189317086","18,0801523593444"
Südwest,Ohne Berufsabschluss,"9,74536682050783","8,35602703155262","11,7938378271427","11,0497301772116","12,6852447428772","12,3865615189985"
West,Ohne Berufsabschluss,"6,90199247087429","7,55724299527011","16,2820432944568","6,80072733497854","11,0484837784593","15,3582554844755"
Alt-West,Ohne Berufsabschluss,"5,35571252494928","11,8053548805518","15,7266078030155","16,6291653201266","13,5347462898193","15,7755835397696"
Nordwest,Ohne Berufsabschluss,"8,91780572969508","6,51200978086962","7,50811349581061","12,5746486195574","14,0392751136304","10,5770425383808"
Nord,Ohne Berufsabschluss,"5,83398626403969","10,2009697195871","12,6361881979178","9,21760549923254","10,5728225962849","13,1691809357122"
Stadt Leipzig,Ohne Berufsabschluss,"8,1460142637486","9,52869238188276","14,3","15,1064324452982","16,2615406706162","16,6793369696421"
